id_site,code_module,code_presentation,activity_type,week_from,week_to,node_idx
703945,BBB,2013J,subpage,4.0,4.0,749
704110,BBB,2013J,resource,15.0,15.0,750
703979,BBB,2013J,resource,,,751
704142,BBB,2013J,resource,,,752
704012,BBB,2013J,resource,,,753
704174,BBB,2013J,resource,,,754
704044,BBB,2013J,resource,,,755
704206,BBB,2013J,resource,,,756
703726,BBB,2013J,forumng,,,757
703942,BBB,2013J,subpage,,,758
704107,BBB,2013J,resource,14.0,14.0,759
703974,BBB,2013J,subpage,,,760
704139,BBB,2013J,resource,,,761
704009,BBB,2013J,resource,,,762
704171,BBB,2013J,resource,,,763
704041,BBB,2013J,resource,,,764
704203,BBB,2013J,resource,,,765
703722,BBB,2013J,forumng,,,766
704075,BBB,2013J,resource,4.0,4.0,767
704238,BBB,2013J,url,25.0,25.0,768
703939,BBB,2013J,subpage,,,769
704104,BBB,2013J,resource,14.0,14.0,770
703971,BBB,2013J,subpage,,,771
704136,BBB,2013J,resource,,,772
704006,BBB,2013J,resource,,,773
704168,BBB,2013J,resource,,,774
704038,BBB,2013J,resource,,,775
704200,BBB,2013J,resource,,,776
704071,BBB,2013J,resource,1.0,1.0,777
703901,BBB,2013J,oucontent,,,778
704101,BBB,2013J,resource,,,779
703968,BBB,2013J,subpage,,,780
704133,BBB,2013J,resource,,,781
704003,BBB,2013J,resource,,,782
704165,BBB,2013J,resource,,,783
704035,BBB,2013J,resource,,,784
704197,BBB,2013J,resource,,,785
704067,BBB,2013J,resource,,,786
704235,BBB,2013J,url,20.0,20.0,787
703897,BBB,2013J,quiz,,,788
704098,BBB,2013J,resource,,,789
703965,BBB,2013J,subpage,27.0,27.0,790
704130,BBB,2013J,resource,,,791
704000,BBB,2013J,resource,,,792
704162,BBB,2013J,resource,,,793
704032,BBB,2013J,resource,,,794
704194,BBB,2013J,resource,,,795
704064,BBB,2013J,resource,,,796
704232,BBB,2013J,url,16.0,16.0,797
703894,BBB,2013J,quiz,,,798
704095,BBB,2013J,resource,,,799
703962,BBB,2013J,subpage,24.0,24.0,800
704127,BBB,2013J,resource,,,801
703997,BBB,2013J,resource,,,802
704159,BBB,2013J,resource,,,803
704029,BBB,2013J,resource,,,804
704191,BBB,2013J,resource,,,805
704061,BBB,2013J,resource,,,806
704228,BBB,2013J,url,3.0,3.0,807
703740,BBB,2013J,forumng,,,808
704092,BBB,2013J,resource,,,809
703959,BBB,2013J,subpage,21.0,21.0,810
704124,BBB,2013J,resource,,,811
703994,BBB,2013J,resource,,,812
704156,BBB,2013J,resource,,,813
704026,BBB,2013J,resource,,,814
704188,BBB,2013J,resource,,,815
704058,BBB,2013J,resource,,,816
704224,BBB,2013J,url,,,817
703737,BBB,2013J,forumng,,,818
704089,BBB,2013J,resource,,,819
703956,BBB,2013J,subpage,18.0,18.0,820
704121,BBB,2013J,resource,26.0,26.0,821
703991,BBB,2013J,resource,,,822
704153,BBB,2013J,resource,,,823
704023,BBB,2013J,resource,,,824
704185,BBB,2013J,resource,,,825
704055,BBB,2013J,resource,,,826
704218,BBB,2013J,resource,,,827
703734,BBB,2013J,forumng,,,828
704086,BBB,2013J,resource,10.0,10.0,829
703953,BBB,2013J,subpage,14.0,14.0,830
704118,BBB,2013J,resource,24.0,24.0,831
703988,BBB,2013J,resource,,,832
704150,BBB,2013J,resource,,,833
704020,BBB,2013J,resource,,,834
704182,BBB,2013J,resource,,,835
704052,BBB,2013J,resource,,,836
704214,BBB,2013J,resource,,,837
704083,BBB,2013J,resource,8.0,8.0,838
703950,BBB,2013J,subpage,10.0,10.0,839
704115,BBB,2013J,resource,21.0,21.0,840
703985,BBB,2013J,resource,,,841
704147,BBB,2013J,resource,,,842
704017,BBB,2013J,resource,,,843
704179,BBB,2013J,resource,,,844
704049,BBB,2013J,resource,,,845
704211,BBB,2013J,resource,,,846
703731,BBB,2013J,forumng,,,847
704080,BBB,2013J,resource,5.0,5.0,848
703947,BBB,2013J,subpage,6.0,6.0,849
704112,BBB,2013J,resource,18.0,18.0,850
703982,BBB,2013J,resource,,,851
704144,BBB,2013J,resource,,,852
704014,BBB,2013J,resource,,,853
704176,BBB,2013J,resource,,,854
704046,BBB,2013J,resource,,,855
704208,BBB,2013J,resource,,,856
703728,BBB,2013J,forumng,,,857
703944,BBB,2013J,subpage,2.0,2.0,858
704109,BBB,2013J,resource,15.0,15.0,859
703977,BBB,2013J,subpage,,,860
704141,BBB,2013J,resource,,,861
704011,BBB,2013J,resource,,,862
704173,BBB,2013J,resource,,,863
704043,BBB,2013J,resource,,,864
704205,BBB,2013J,resource,,,865
703725,BBB,2013J,forumng,,,866
704077,BBB,2013J,resource,4.0,4.0,867
704240,BBB,2013J,url,28.0,28.0,868
703941,BBB,2013J,subpage,,,869
704106,BBB,2013J,resource,14.0,14.0,870
703973,BBB,2013J,subpage,,,871
704138,BBB,2013J,resource,,,872
704008,BBB,2013J,resource,,,873
704170,BBB,2013J,resource,,,874
704040,BBB,2013J,resource,,,875
704202,BBB,2013J,resource,,,876
703721,BBB,2013J,homepage,,,877
704074,BBB,2013J,resource,2.0,2.0,878
703933,BBB,2013J,sharedsubpage,,,879
704103,BBB,2013J,resource,14.0,14.0,880
703970,BBB,2013J,subpage,,,881
704135,BBB,2013J,resource,,,882
704005,BBB,2013J,resource,,,883
704167,BBB,2013J,resource,,,884
704037,BBB,2013J,resource,,,885
704199,BBB,2013J,resource,,,886
704069,BBB,2013J,resource,,,887
704237,BBB,2013J,url,23.0,23.0,888
703900,BBB,2013J,oucontent,1.0,1.0,889
704100,BBB,2013J,resource,,,890
703967,BBB,2013J,subpage,,,891
704132,BBB,2013J,resource,,,892
704002,BBB,2013J,resource,,,893
704164,BBB,2013J,resource,,,894
704034,BBB,2013J,resource,,,895
704196,BBB,2013J,resource,,,896
704066,BBB,2013J,resource,,,897
704234,BBB,2013J,url,16.0,16.0,898
703896,BBB,2013J,quiz,,,899
704097,BBB,2013J,resource,,,900
703964,BBB,2013J,subpage,26.0,26.0,901
704129,BBB,2013J,resource,,,902
703999,BBB,2013J,resource,,,903
704161,BBB,2013J,resource,,,904
704031,BBB,2013J,resource,,,905
704193,BBB,2013J,resource,,,906
704063,BBB,2013J,resource,,,907
704231,BBB,2013J,url,15.0,15.0,908
703742,BBB,2013J,glossary,,,909
704094,BBB,2013J,resource,,,910
703961,BBB,2013J,subpage,23.0,23.0,911
704126,BBB,2013J,resource,,,912
703996,BBB,2013J,resource,,,913
704158,BBB,2013J,resource,,,914
704028,BBB,2013J,resource,,,915
704190,BBB,2013J,resource,,,916
704060,BBB,2013J,resource,,,917
704227,BBB,2013J,url,,,918
703739,BBB,2013J,forumng,,,919
704091,BBB,2013J,resource,,,920
703958,BBB,2013J,subpage,20.0,20.0,921
704123,BBB,2013J,resource,,,922
703993,BBB,2013J,resource,,,923
704155,BBB,2013J,resource,,,924
704025,BBB,2013J,resource,,,925
704187,BBB,2013J,resource,,,926
704057,BBB,2013J,resource,,,927
704222,BBB,2013J,oucollaborate,,,928
703736,BBB,2013J,forumng,,,929
704088,BBB,2013J,resource,13.0,13.0,930
703955,BBB,2013J,subpage,16.0,16.0,931
704120,BBB,2013J,resource,25.0,25.0,932
703990,BBB,2013J,resource,,,933
704152,BBB,2013J,resource,,,934
704022,BBB,2013J,resource,,,935
704184,BBB,2013J,resource,,,936
704054,BBB,2013J,resource,,,937
704217,BBB,2013J,resource,1.0,1.0,938
703733,BBB,2013J,forumng,,,939
704085,BBB,2013J,resource,9.0,9.0,940
703952,BBB,2013J,subpage,13.0,13.0,941
704117,BBB,2013J,resource,23.0,23.0,942
703987,BBB,2013J,resource,,,943
704149,BBB,2013J,resource,,,944
704019,BBB,2013J,resource,,,945
704181,BBB,2013J,resource,,,946
704051,BBB,2013J,resource,,,947
704213,BBB,2013J,resource,,,948
704082,BBB,2013J,resource,8.0,8.0,949
703949,BBB,2013J,subpage,9.0,9.0,950
704114,BBB,2013J,resource,20.0,20.0,951
703984,BBB,2013J,resource,,,952
704146,BBB,2013J,resource,,,953
704016,BBB,2013J,resource,,,954
704178,BBB,2013J,resource,,,955
704048,BBB,2013J,resource,,,956
704210,BBB,2013J,resource,,,957
703730,BBB,2013J,forumng,,,958
704079,BBB,2013J,resource,5.0,5.0,959
703946,BBB,2013J,subpage,5.0,5.0,960
704111,BBB,2013J,resource,16.0,16.0,961
703981,BBB,2013J,resource,,,962
704143,BBB,2013J,resource,,,963
704013,BBB,2013J,resource,,,964
704175,BBB,2013J,resource,,,965
704045,BBB,2013J,resource,,,966
704207,BBB,2013J,resource,,,967
703727,BBB,2013J,forumng,,,968
703943,BBB,2013J,subpage,1.0,1.0,969
704108,BBB,2013J,resource,15.0,15.0,970
703975,BBB,2013J,subpage,,,971
704140,BBB,2013J,resource,,,972
704010,BBB,2013J,resource,,,973
704172,BBB,2013J,resource,,,974
704042,BBB,2013J,resource,,,975
704204,BBB,2013J,resource,,,976
703723,BBB,2013J,forumng,,,977
704076,BBB,2013J,resource,4.0,4.0,978
704239,BBB,2013J,url,27.0,27.0,979
703940,BBB,2013J,subpage,,,980
704105,BBB,2013J,resource,14.0,14.0,981
703972,BBB,2013J,subpage,,,982
704137,BBB,2013J,resource,,,983
704007,BBB,2013J,resource,,,984
704169,BBB,2013J,resource,,,985
704039,BBB,2013J,resource,,,986
704201,BBB,2013J,resource,,,987
704073,BBB,2013J,resource,2.0,2.0,988
703902,BBB,2013J,oucontent,,,989
704102,BBB,2013J,resource,14.0,14.0,990
703969,BBB,2013J,subpage,,,991
704134,BBB,2013J,resource,,,992
704004,BBB,2013J,resource,,,993
704166,BBB,2013J,resource,,,994
704036,BBB,2013J,resource,,,995
704198,BBB,2013J,resource,,,996
704068,BBB,2013J,resource,,,997
704236,BBB,2013J,url,22.0,22.0,998
703898,BBB,2013J,quiz,,,999
704099,BBB,2013J,resource,,,1000
703966,BBB,2013J,subpage,28.0,28.0,1001
704131,BBB,2013J,resource,,,1002
704001,BBB,2013J,resource,,,1003
704163,BBB,2013J,resource,,,1004
704033,BBB,2013J,resource,,,1005
704195,BBB,2013J,resource,,,1006
704065,BBB,2013J,resource,,,1007
704233,BBB,2013J,url,16.0,16.0,1008
703895,BBB,2013J,quiz,,,1009
704096,BBB,2013J,resource,,,1010
703963,BBB,2013J,subpage,25.0,25.0,1011
704128,BBB,2013J,resource,,,1012
703998,BBB,2013J,resource,,,1013
704160,BBB,2013J,resource,,,1014
704030,BBB,2013J,resource,,,1015
704192,BBB,2013J,resource,,,1016
704062,BBB,2013J,resource,,,1017
704229,BBB,2013J,url,,,1018
703741,BBB,2013J,forumng,,,1019
704093,BBB,2013J,resource,,,1020
703960,BBB,2013J,subpage,22.0,22.0,1021
704125,BBB,2013J,resource,28.0,28.0,1022
703995,BBB,2013J,resource,,,1023
704157,BBB,2013J,resource,,,1024
704027,BBB,2013J,resource,,,1025
704189,BBB,2013J,resource,,,1026
704059,BBB,2013J,resource,,,1027
704226,BBB,2013J,url,,,1028
703738,BBB,2013J,forumng,,,1029
704090,BBB,2013J,resource,,,1030
703957,BBB,2013J,subpage,19.0,19.0,1031
704122,BBB,2013J,resource,27.0,27.0,1032
703992,BBB,2013J,resource,,,1033
704154,BBB,2013J,resource,,,1034
704024,BBB,2013J,resource,,,1035
704186,BBB,2013J,resource,,,1036
704056,BBB,2013J,resource,,,1037
704221,BBB,2013J,oucollaborate,,,1038
703735,BBB,2013J,forumng,,,1039
704087,BBB,2013J,resource,11.0,11.0,1040
703954,BBB,2013J,subpage,15.0,15.0,1041
704119,BBB,2013J,resource,,,1042
703989,BBB,2013J,resource,,,1043
704151,BBB,2013J,resource,,,1044
704021,BBB,2013J,resource,,,1045
704183,BBB,2013J,resource,,,1046
704053,BBB,2013J,resource,,,1047
704215,BBB,2013J,resource,1.0,1.0,1048
768516,BBB,2014B,resource,,,1049
768377,BBB,2014B,quiz,,,1050
768549,BBB,2014B,resource,,,1051
768417,BBB,2014B,subpage,27.0,27.0,1052
768585,BBB,2014B,resource,,,1053
768451,BBB,2014B,resource,,,1054
768624,BBB,2014B,resource,,,1055
768484,BBB,2014B,resource,,,1056
768656,BBB,2014B,resource,,,1057
768513,BBB,2014B,resource,,,1058
768349,BBB,2014B,forumng,,,1059
768546,BBB,2014B,resource,,,1060
768414,BBB,2014B,subpage,23.0,23.0,1061
768582,BBB,2014B,resource,,,1062
768448,BBB,2014B,resource,,,1063
768615,BBB,2014B,resource,,,1064
768621,BBB,2014B,resource,,,1065
768481,BBB,2014B,resource,,,1066
768653,BBB,2014B,resource,,,1067
768786,BBB,2014B,url,27.0,27.0,1068
768345,BBB,2014B,forumng,,,1069
768543,BBB,2014B,resource,,,1070
768411,BBB,2014B,subpage,19.0,19.0,1071
768579,BBB,2014B,resource,,,1072
768445,BBB,2014B,resource,,,1073
768612,BBB,2014B,resource,,,1074
768618,BBB,2014B,resource,28.0,28.0,1075
768478,BBB,2014B,resource,4.0,4.0,1076
768650,BBB,2014B,resource,27.0,27.0,1077
768510,BBB,2014B,resource,,,1078
768780,BBB,2014B,url,,,1079
768341,BBB,2014B,forumng,,,1080
768540,BBB,2014B,resource,,,1081
768408,BBB,2014B,subpage,15.0,15.0,1082
768574,BBB,2014B,resource,,,1083
768442,BBB,2014B,resource,,,1084
768609,BBB,2014B,resource,,,1085
768475,BBB,2014B,resource,1.0,1.0,1086
768647,BBB,2014B,resource,,,1087
768507,BBB,2014B,resource,,,1088
768777,BBB,2014B,url,15.0,15.0,1089
768338,BBB,2014B,forumng,,,1090
768537,BBB,2014B,resource,,,1091
768405,BBB,2014B,subpage,12.0,12.0,1092
768571,BBB,2014B,resource,,,1093
768439,BBB,2014B,resource,,,1094
768606,BBB,2014B,resource,,,1095
768472,BBB,2014B,resource,1.0,1.0,1096
768644,BBB,2014B,resource,,,1097
768504,BBB,2014B,resource,,,1098
768774,BBB,2014B,url,15.0,15.0,1099
768335,BBB,2014B,forumng,,,1100
768534,BBB,2014B,resource,,,1101
768402,BBB,2014B,subpage,8.0,8.0,1102
768568,BBB,2014B,resource,,,1103
768436,BBB,2014B,resource,,,1104
768602,BBB,2014B,resource,,,1105
768468,BBB,2014B,resource,,,1106
768641,BBB,2014B,resource,,,1107
768501,BBB,2014B,resource,,,1108
768771,BBB,2014B,url,,,1109
768332,BBB,2014B,forumng,,,1110
768531,BBB,2014B,resource,,,1111
768399,BBB,2014B,subpage,4.0,4.0,1112
768565,BBB,2014B,resource,,,1113
768433,BBB,2014B,resource,,,1114
768599,BBB,2014B,resource,,,1115
768465,BBB,2014B,resource,,,1116
768638,BBB,2014B,resource,,,1117
768498,BBB,2014B,resource,,,1118
768528,BBB,2014B,resource,,,1119
768396,BBB,2014B,subpage,1.0,1.0,1120
768561,BBB,2014B,resource,,,1121
768430,BBB,2014B,subpage,,,1122
768596,BBB,2014B,resource,,,1123
768462,BBB,2014B,resource,,,1124
768635,BBB,2014B,resource,,,1125
768495,BBB,2014B,resource,,,1126
768667,BBB,2014B,resource,,,1127
768525,BBB,2014B,resource,,,1128
768393,BBB,2014B,subpage,,,1129
768558,BBB,2014B,resource,,,1130
768427,BBB,2014B,subpage,,,1131
768593,BBB,2014B,resource,,,1132
768459,BBB,2014B,resource,,,1133
768632,BBB,2014B,resource,,,1134
768492,BBB,2014B,resource,,,1135
768664,BBB,2014B,resource,5.0,5.0,1136
768522,BBB,2014B,resource,,,1137
768382,BBB,2014B,oucontent,,,1138
768554,BBB,2014B,resource,,,1139
768422,BBB,2014B,subpage,,,1140
768590,BBB,2014B,resource,,,1141
768456,BBB,2014B,resource,,,1142
768629,BBB,2014B,resource,,,1143
768489,BBB,2014B,resource,,,1144
768661,BBB,2014B,resource,,,1145
768518,BBB,2014B,resource,,,1146
768379,BBB,2014B,quiz,,,1147
768551,BBB,2014B,resource,14.0,14.0,1148
768419,BBB,2014B,subpage,,,1149
768587,BBB,2014B,resource,,,1150
768453,BBB,2014B,resource,,,1151
768626,BBB,2014B,resource,,,1152
768486,BBB,2014B,resource,,,1153
768658,BBB,2014B,resource,,,1154
768515,BBB,2014B,resource,,,1155
768376,BBB,2014B,quiz,,,1156
768548,BBB,2014B,resource,,,1157
768416,BBB,2014B,subpage,25.0,25.0,1158
768584,BBB,2014B,resource,,,1159
768450,BBB,2014B,resource,,,1160
768617,BBB,2014B,resource,,,1161
768623,BBB,2014B,resource,22.0,22.0,1162
768483,BBB,2014B,resource,,,1163
768655,BBB,2014B,resource,13.0,13.0,1164
768512,BBB,2014B,resource,,,1165
768788,BBB,2014B,oucollaborate,,,1166
768348,BBB,2014B,forumng,,,1167
768545,BBB,2014B,resource,14.0,14.0,1168
768413,BBB,2014B,subpage,22.0,22.0,1169
768581,BBB,2014B,resource,,,1170
768447,BBB,2014B,resource,,,1171
768614,BBB,2014B,resource,8.0,8.0,1172
768620,BBB,2014B,resource,9.0,9.0,1173
768480,BBB,2014B,resource,,,1174
768652,BBB,2014B,resource,,,1175
768785,BBB,2014B,url,28.0,28.0,1176
768344,BBB,2014B,forumng,,,1177
768542,BBB,2014B,resource,,,1178
768410,BBB,2014B,subpage,18.0,18.0,1179
768576,BBB,2014B,resource,,,1180
768444,BBB,2014B,resource,,,1181
768611,BBB,2014B,resource,,,1182
768477,BBB,2014B,resource,3.0,3.0,1183
768649,BBB,2014B,resource,,,1184
768509,BBB,2014B,resource,,,1185
768779,BBB,2014B,url,2.0,2.0,1186
768340,BBB,2014B,forumng,,,1187
768539,BBB,2014B,resource,,,1188
768407,BBB,2014B,subpage,14.0,14.0,1189
768573,BBB,2014B,resource,,,1190
768441,BBB,2014B,resource,,,1191
768608,BBB,2014B,resource,,,1192
768474,BBB,2014B,resource,1.0,1.0,1193
768646,BBB,2014B,resource,,,1194
768506,BBB,2014B,resource,,,1195
768776,BBB,2014B,url,15.0,15.0,1196
768337,BBB,2014B,forumng,,,1197
768536,BBB,2014B,resource,1.0,1.0,1198
768404,BBB,2014B,subpage,10.0,10.0,1199
768570,BBB,2014B,resource,,,1200
768438,BBB,2014B,resource,,,1201
768605,BBB,2014B,resource,,,1202
768470,BBB,2014B,resource,,,1203
768643,BBB,2014B,resource,24.0,24.0,1204
768503,BBB,2014B,resource,,,1205
768773,BBB,2014B,url,19.0,19.0,1206
768334,BBB,2014B,forumng,,,1207
768533,BBB,2014B,resource,,,1208
768401,BBB,2014B,subpage,7.0,7.0,1209
768567,BBB,2014B,resource,,,1210
768435,BBB,2014B,resource,,,1211
768601,BBB,2014B,resource,,,1212
768467,BBB,2014B,resource,,,1213
768640,BBB,2014B,resource,25.0,25.0,1214
768500,BBB,2014B,resource,,,1215
768669,BBB,2014B,resource,,,1216
768331,BBB,2014B,forumng,,,1217
768530,BBB,2014B,resource,13.0,13.0,1218
768398,BBB,2014B,subpage,3.0,3.0,1219
768564,BBB,2014B,resource,,,1220
768432,BBB,2014B,resource,,,1221
768598,BBB,2014B,resource,,,1222
768464,BBB,2014B,resource,,,1223
768637,BBB,2014B,resource,,,1224
768497,BBB,2014B,resource,,,1225
768527,BBB,2014B,resource,,,1226
768395,BBB,2014B,subpage,,,1227
768560,BBB,2014B,resource,,,1228
768429,BBB,2014B,subpage,,,1229
768595,BBB,2014B,resource,,,1230
768461,BBB,2014B,resource,,,1231
768634,BBB,2014B,resource,,,1232
768494,BBB,2014B,resource,,,1233
768666,BBB,2014B,resource,,,1234
768524,BBB,2014B,resource,,,1235
768391,BBB,2014B,sharedsubpage,,,1236
768556,BBB,2014B,resource,,,1237
768425,BBB,2014B,subpage,,,1238
768592,BBB,2014B,resource,17.0,17.0,1239
768458,BBB,2014B,resource,,,1240
768631,BBB,2014B,resource,,,1241
768491,BBB,2014B,resource,,,1242
768663,BBB,2014B,resource,7.0,7.0,1243
768521,BBB,2014B,resource,8.0,8.0,1244
768381,BBB,2014B,oucontent,,,1245
768553,BBB,2014B,resource,,,1246
768421,BBB,2014B,subpage,,,1247
768589,BBB,2014B,resource,,,1248
768455,BBB,2014B,resource,,,1249
768628,BBB,2014B,resource,,,1250
768488,BBB,2014B,resource,,,1251
768660,BBB,2014B,resource,,,1252
768517,BBB,2014B,resource,12.0,12.0,1253
768378,BBB,2014B,quiz,,,1254
768550,BBB,2014B,resource,,,1255
768418,BBB,2014B,subpage,27.0,27.0,1256
768586,BBB,2014B,resource,,,1257
768452,BBB,2014B,resource,,,1258
768625,BBB,2014B,resource,,,1259
768485,BBB,2014B,resource,,,1260
768657,BBB,2014B,resource,,,1261
768514,BBB,2014B,resource,,,1262
768351,BBB,2014B,homepage,,,1263
768547,BBB,2014B,resource,,,1264
768415,BBB,2014B,subpage,24.0,24.0,1265
768583,BBB,2014B,resource,,,1266
768449,BBB,2014B,resource,,,1267
768616,BBB,2014B,resource,,,1268
768622,BBB,2014B,resource,,,1269
768482,BBB,2014B,resource,,,1270
768654,BBB,2014B,resource,,,1271
768511,BBB,2014B,resource,3.0,3.0,1272
768787,BBB,2014B,url,25.0,25.0,1273
768346,BBB,2014B,forumng,,,1274
768544,BBB,2014B,resource,,,1275
768412,BBB,2014B,subpage,20.0,20.0,1276
768580,BBB,2014B,resource,,,1277
768446,BBB,2014B,resource,,,1278
768613,BBB,2014B,resource,,,1279
768619,BBB,2014B,resource,20.0,20.0,1280
768479,BBB,2014B,resource,4.0,4.0,1281
768651,BBB,2014B,resource,,,1282
768783,BBB,2014B,url,,,1283
768343,BBB,2014B,forumng,,,1284
768541,BBB,2014B,resource,,,1285
768409,BBB,2014B,subpage,17.0,17.0,1286
768575,BBB,2014B,resource,19.0,19.0,1287
768443,BBB,2014B,resource,,,1288
768610,BBB,2014B,resource,,,1289
768476,BBB,2014B,resource,3.0,3.0,1290
768648,BBB,2014B,resource,,,1291
768508,BBB,2014B,resource,,,1292
768778,BBB,2014B,url,14.0,14.0,1293
768339,BBB,2014B,forumng,,,1294
768538,BBB,2014B,resource,,,1295
768406,BBB,2014B,subpage,13.0,13.0,1296
768572,BBB,2014B,resource,15.0,15.0,1297
768440,BBB,2014B,resource,,,1298
768607,BBB,2014B,resource,18.0,18.0,1299
768473,BBB,2014B,resource,1.0,1.0,1300
768645,BBB,2014B,resource,,,1301
768505,BBB,2014B,resource,,,1302
768775,BBB,2014B,url,22.0,22.0,1303
768336,BBB,2014B,forumng,,,1304
768535,BBB,2014B,resource,13.0,13.0,1305
768403,BBB,2014B,subpage,9.0,9.0,1306
768569,BBB,2014B,resource,,,1307
768437,BBB,2014B,resource,,,1308
768604,BBB,2014B,resource,,,1309
768469,BBB,2014B,resource,,,1310
768642,BBB,2014B,resource,,,1311
768502,BBB,2014B,resource,,,1312
768772,BBB,2014B,url,23.0,23.0,1313
768333,BBB,2014B,forumng,,,1314
768532,BBB,2014B,resource,,,1315
768400,BBB,2014B,subpage,5.0,5.0,1316
768566,BBB,2014B,resource,,,1317
768434,BBB,2014B,resource,,,1318
768600,BBB,2014B,resource,,,1319
768466,BBB,2014B,resource,,,1320
768639,BBB,2014B,resource,,,1321
768499,BBB,2014B,resource,3.0,3.0,1322
768330,BBB,2014B,glossary,,,1323
768529,BBB,2014B,resource,27.0,27.0,1324
768397,BBB,2014B,subpage,1.0,1.0,1325
768562,BBB,2014B,resource,,,1326
768431,BBB,2014B,subpage,28.0,28.0,1327
768597,BBB,2014B,resource,7.0,7.0,1328
768463,BBB,2014B,resource,,,1329
768636,BBB,2014B,resource,,,1330
768496,BBB,2014B,resource,,,1331
768668,BBB,2014B,resource,13.0,13.0,1332
768526,BBB,2014B,resource,,,1333
768394,BBB,2014B,subpage,,,1334
768559,BBB,2014B,resource,14.0,14.0,1335
768428,BBB,2014B,subpage,,,1336
768594,BBB,2014B,resource,,,1337
768460,BBB,2014B,resource,,,1338
768633,BBB,2014B,resource,,,1339
768493,BBB,2014B,resource,,,1340
768665,BBB,2014B,resource,,,1341
768523,BBB,2014B,resource,,,1342
768383,BBB,2014B,oucontent,1.0,1.0,1343
768555,BBB,2014B,resource,,,1344
768424,BBB,2014B,subpage,,,1345
768591,BBB,2014B,resource,,,1346
768457,BBB,2014B,resource,,,1347
768630,BBB,2014B,resource,23.0,23.0,1348
768490,BBB,2014B,resource,,,1349
768662,BBB,2014B,resource,13.0,13.0,1350
768519,BBB,2014B,resource,13.0,13.0,1351
768380,BBB,2014B,quiz,,,1352
768552,BBB,2014B,resource,,,1353
768420,BBB,2014B,subpage,,,1354
768588,BBB,2014B,resource,,,1355
768454,BBB,2014B,resource,,,1356
768627,BBB,2014B,resource,,,1357
768487,BBB,2014B,resource,,,1358
768659,BBB,2014B,resource,10.0,10.0,1359
913621,BBB,2014J,resource,,,1360
913661,BBB,2014J,resource,4.0,4.0,1361
913696,BBB,2014J,subpage,,,1362
913489,BBB,2014J,oucontent,,,1363
937843,BBB,2014J,resource,,,1364
913523,BBB,2014J,oucontent,,,1365
913618,BBB,2014J,resource,,,1366
913652,BBB,2014J,resource,,,1367
913693,BBB,2014J,subpage,,,1368
913486,BBB,2014J,oucontent,9.0,9.0,1369
937840,BBB,2014J,resource,,,1370
913520,BBB,2014J,oucontent,6.0,6.0,1371
913615,BBB,2014J,resource,,,1372
913649,BBB,2014J,resource,,,1373
