id_student,code_module,code_presentation,final_result,target
86291,BBB,2013B,Withdrawn,1
87604,BBB,2013B,Withdrawn,1
87732,BBB,2013B,Pass,0
88580,BBB,2013B,Withdrawn,1
91322,BBB,2013B,Pass,0
92274,BBB,2013B,Withdrawn,1
92832,BBB,2013B,Pass,0
92947,BBB,2013B,Distinction,0
92993,BBB,2013B,Pass,0
94616,BBB,2013B,Fail,1
96291,BBB,2013B,Withdrawn,1
97154,BBB,2013B,Pass,0
98313,BBB,2013B,Pass,0
102849,BBB,2013B,Withdrawn,1
104054,BBB,2013B,Distinction,0
108377,BBB,2013B,Pass,0
108589,BBB,2013B,Pass,0
109938,BBB,2013B,Distinction,0
110881,BBB,2013B,Pass,0
116603,BBB,2013B,Distinction,0
117071,BBB,2013B,Fail,1
120994,BBB,2013B,Fail,1
122524,BBB,2013B,Fail,1
123379,BBB,2013B,Withdrawn,1
123860,BBB,2013B,Pass,0
126322,BBB,2013B,Pass,0
126411,BBB,2013B,Fail,1
127209,BBB,2013B,Withdrawn,1
128776,BBB,2013B,Withdrawn,1
133155,BBB,2013B,Pass,0
133531,BBB,2013B,Fail,1
133748,BBB,2013B,Fail,1
141823,BBB,2013B,Withdrawn,1
142324,BBB,2013B,Fail,1
143741,BBB,2013B,Distinction,0
143854,BBB,2013B,Withdrawn,1
145544,BBB,2013B,Pass,0
147876,BBB,2013B,Fail,1
151697,BBB,2013B,Pass,0
152153,BBB,2013B,Withdrawn,1
152910,BBB,2013B,Pass,0
152929,BBB,2013B,Pass,0
153212,BBB,2013B,Distinction,0
153704,BBB,2013B,Withdrawn,1
154027,BBB,2013B,Pass,0
154125,BBB,2013B,Fail,1
154540,BBB,2013B,Pass,0
155735,BBB,2013B,Withdrawn,1
156835,BBB,2013B,Pass,0
161678,BBB,2013B,Fail,1
165243,BBB,2013B,Pass,0
169515,BBB,2013B,Withdrawn,1
170356,BBB,2013B,Withdrawn,1
171377,BBB,2013B,Fail,1
173316,BBB,2013B,Fail,1
173335,BBB,2013B,Fail,1
174321,BBB,2013B,Withdrawn,1
177639,BBB,2013B,Withdrawn,1
179605,BBB,2013B,Withdrawn,1
182824,BBB,2013B,Pass,0
183806,BBB,2013B,Fail,1
185240,BBB,2013B,Withdrawn,1
185349,BBB,2013B,Pass,0
186670,BBB,2013B,Fail,1
186780,BBB,2013B,Withdrawn,1
186988,BBB,2013B,Fail,1
187793,BBB,2013B,Fail,1
188152,BBB,2013B,Distinction,0
192424,BBB,2013B,Pass,0
193822,BBB,2013B,Pass,0
197595,BBB,2013B,Pass,0
198956,BBB,2013B,Pass,0
199520,BBB,2013B,Pass,0
200863,BBB,2013B,Withdrawn,1
200905,BBB,2013B,Fail,1
203108,BBB,2013B,Fail,1
203481,BBB,2013B,Pass,0
203652,BBB,2013B,Fail,1
204746,BBB,2013B,Distinction,0
205231,BBB,2013B,Fail,1
226374,BBB,2013B,Fail,1
226827,BBB,2013B,Pass,0
228049,BBB,2013B,Withdrawn,1
228235,BBB,2013B,Withdrawn,1
229240,BBB,2013B,Distinction,0
229426,BBB,2013B,Distinction,0
230348,BBB,2013B,Withdrawn,1
232600,BBB,2013B,Withdrawn,1
232695,BBB,2013B,Pass,0
232745,BBB,2013B,Withdrawn,1
235097,BBB,2013B,Fail,1
237304,BBB,2013B,Fail,1
237913,BBB,2013B,Fail,1
242149,BBB,2013B,Withdrawn,1
245404,BBB,2013B,Fail,1
247267,BBB,2013B,Fail,1
248103,BBB,2013B,Pass,0
249534,BBB,2013B,Pass,0
251351,BBB,2013B,Pass,0
252340,BBB,2013B,Fail,1
252652,BBB,2013B,Withdrawn,1
253250,BBB,2013B,Withdrawn,1
255347,BBB,2013B,Pass,0
255998,BBB,2013B,Pass,0
256215,BBB,2013B,Withdrawn,1
258402,BBB,2013B,Withdrawn,1
259182,BBB,2013B,Withdrawn,1
262294,BBB,2013B,Withdrawn,1
262454,BBB,2013B,Fail,1
262741,BBB,2013B,Pass,0
263499,BBB,2013B,Pass,0
263531,BBB,2013B,Withdrawn,1
265405,BBB,2013B,Withdrawn,1
265958,BBB,2013B,Withdrawn,1
267761,BBB,2013B,Pass,0
267853,BBB,2013B,Fail,1
269076,BBB,2013B,Withdrawn,1
269289,BBB,2013B,Withdrawn,1
270399,BBB,2013B,Fail,1
270567,BBB,2013B,Pass,0
271036,BBB,2013B,Pass,0
272580,BBB,2013B,Pass,0
273731,BBB,2013B,Pass,0
273877,BBB,2013B,Fail,1
276717,BBB,2013B,Distinction,0
277733,BBB,2013B,Pass,0
278447,BBB,2013B,Pass,0
280962,BBB,2013B,Fail,1
281564,BBB,2013B,Pass,0
284076,BBB,2013B,Pass,0
285633,BBB,2013B,Fail,1
285912,BBB,2013B,Pass,0
288380,BBB,2013B,Fail,1
288990,BBB,2013B,Withdrawn,1
290550,BBB,2013B,Pass,0
291037,BBB,2013B,Pass,0
291194,BBB,2013B,Pass,0
291701,BBB,2013B,Withdrawn,1
292027,BBB,2013B,Withdrawn,1
294381,BBB,2013B,Fail,1
294961,BBB,2013B,Pass,0
294999,BBB,2013B,Withdrawn,1
295754,BBB,2013B,Pass,0
296408,BBB,2013B,Withdrawn,1
297484,BBB,2013B,Pass,0
298322,BBB,2013B,Pass,0
298476,BBB,2013B,Pass,0
299561,BBB,2013B,Withdrawn,1
302550,BBB,2013B,Withdrawn,1
305945,BBB,2013B,Withdrawn,1
306886,BBB,2013B,Pass,0
306984,BBB,2013B,Withdrawn,1
309175,BBB,2013B,Pass,0
309709,BBB,2013B,Pass,0
309734,BBB,2013B,Pass,0
311042,BBB,2013B,Withdrawn,1
312141,BBB,2013B,Fail,1
313810,BBB,2013B,Distinction,0
315186,BBB,2013B,Pass,0
316841,BBB,2013B,Pass,0
318056,BBB,2013B,Pass,0
318101,BBB,2013B,Fail,1
319209,BBB,2013B,Distinction,0
322745,BBB,2013B,Fail,1
322960,BBB,2013B,Withdrawn,1
323914,BBB,2013B,Fail,1
324236,BBB,2013B,Withdrawn,1
325511,BBB,2013B,Pass,0
325879,BBB,2013B,Pass,0
326012,BBB,2013B,Fail,1
329226,BBB,2013B,Pass,0
329321,BBB,2013B,Fail,1
329800,BBB,2013B,Pass,0
330376,BBB,2013B,Withdrawn,1
331354,BBB,2013B,Pass,0
331844,BBB,2013B,Pass,0
333129,BBB,2013B,Fail,1
333837,BBB,2013B,Withdrawn,1
334291,BBB,2013B,Fail,1
334794,BBB,2013B,Withdrawn,1
335421,BBB,2013B,Fail,1
335600,BBB,2013B,Fail,1
335910,BBB,2013B,Fail,1
336165,BBB,2013B,Fail,1
338056,BBB,2013B,Pass,0
338861,BBB,2013B,Fail,1
338912,BBB,2013B,Withdrawn,1
339379,BBB,2013B,Pass,0
339526,BBB,2013B,Withdrawn,1
339946,BBB,2013B,Withdrawn,1
340378,BBB,2013B,Withdrawn,1
340831,BBB,2013B,Withdrawn,1
341040,BBB,2013B,Withdrawn,1
341229,BBB,2013B,Fail,1
341235,BBB,2013B,Withdrawn,1
341509,BBB,2013B,Pass,0
349040,BBB,2013B,Withdrawn,1
349424,BBB,2013B,Fail,1
350622,BBB,2013B,Fail,1
350795,BBB,2013B,Fail,1
351271,BBB,2013B,Pass,0
351290,BBB,2013B,Pass,0
351543,BBB,2013B,Fail,1
352161,BBB,2013B,Withdrawn,1
352364,BBB,2013B,Distinction,0
353093,BBB,2013B,Pass,0
353352,BBB,2013B,Fail,1
353918,BBB,2013B,Withdrawn,1
354058,BBB,2013B,Fail,1
354815,BBB,2013B,Withdrawn,1
354895,BBB,2013B,Withdrawn,1
355369,BBB,2013B,Withdrawn,1
355998,BBB,2013B,Fail,1
357030,BBB,2013B,Withdrawn,1
357038,BBB,2013B,Fail,1
357928,BBB,2013B,Fail,1
359170,BBB,2013B,Withdrawn,1
360188,BBB,2013B,Pass,0
360489,BBB,2013B,Withdrawn,1
360877,BBB,2013B,Pass,0
361603,BBB,2013B,Pass,0
362760,BBB,2013B,Fail,1
362877,BBB,2013B,Withdrawn,1
363401,BBB,2013B,Fail,1
363416,BBB,2013B,Pass,0
363660,BBB,2013B,Distinction,0
364323,BBB,2013B,Withdrawn,1
365439,BBB,2013B,Fail,1
365452,BBB,2013B,Pass,0
365488,BBB,2013B,Fail,1
365707,BBB,2013B,Distinction,0
366821,BBB,2013B,Fail,1
367304,BBB,2013B,Fail,1
367348,BBB,2013B,Fail,1
367609,BBB,2013B,Pass,0
368439,BBB,2013B,Fail,1
369212,BBB,2013B,Withdrawn,1
370302,BBB,2013B,Fail,1
370720,BBB,2013B,Fail,1
371679,BBB,2013B,Pass,0
372624,BBB,2013B,Withdrawn,1
374102,BBB,2013B,Fail,1
374234,BBB,2013B,Pass,0
375312,BBB,2013B,Withdrawn,1
376617,BBB,2013B,Pass,0
377695,BBB,2013B,Withdrawn,1
377759,BBB,2013B,Pass,0
377846,BBB,2013B,Pass,0
377905,BBB,2013B,Fail,1
378462,BBB,2013B,Pass,0
378543,BBB,2013B,Pass,0
378721,BBB,2013B,Withdrawn,1
379402,BBB,2013B,Fail,1
379405,BBB,2013B,Withdrawn,1
380151,BBB,2013B,Withdrawn,1
381640,BBB,2013B,Fail,1
381722,BBB,2013B,Withdrawn,1
383828,BBB,2013B,Withdrawn,1
384678,BBB,2013B,Fail,1
384909,BBB,2013B,Withdrawn,1
385034,BBB,2013B,Withdrawn,1
386348,BBB,2013B,Pass,0
386957,BBB,2013B,Fail,1
387276,BBB,2013B,Withdrawn,1
387702,BBB,2013B,Fail,1
388014,BBB,2013B,Withdrawn,1
388205,BBB,2013B,Fail,1
388360,BBB,2013B,Fail,1
388410,BBB,2013B,Fail,1
388484,BBB,2013B,Fail,1
389369,BBB,2013B,Distinction,0
390220,BBB,2013B,Pass,0
390442,BBB,2013B,Distinction,0
390461,BBB,2013B,Fail,1
392213,BBB,2013B,Pass,0
392281,BBB,2013B,Withdrawn,1
392428,BBB,2013B,Pass,0
392614,BBB,2013B,Fail,1
393327,BBB,2013B,Withdrawn,1
394956,BBB,2013B,Withdrawn,1
395107,BBB,2013B,Withdrawn,1
395229,BBB,2013B,Fail,1
397118,BBB,2013B,Pass,0
397763,BBB,2013B,Withdrawn,1
398084,BBB,2013B,Pass,0
398949,BBB,2013B,Withdrawn,1
398965,BBB,2013B,Withdrawn,1
399108,BBB,2013B,Withdrawn,1
399792,BBB,2013B,Fail,1
400049,BBB,2013B,Fail,1
400469,BBB,2013B,Pass,0
400474,BBB,2013B,Pass,0
400718,BBB,2013B,Withdrawn,1
400894,BBB,2013B,Pass,0
401339,BBB,2013B,Pass,0
401349,BBB,2013B,Distinction,0
402660,BBB,2013B,Withdrawn,1
403093,BBB,2013B,Pass,0
403191,BBB,2013B,Withdrawn,1
404022,BBB,2013B,Pass,0
404727,BBB,2013B,Fail,1
405471,BBB,2013B,Pass,0
405746,BBB,2013B,Withdrawn,1
405995,BBB,2013B,Pass,0
406311,BBB,2013B,Fail,1
406416,BBB,2013B,Withdrawn,1
406974,BBB,2013B,Withdrawn,1
408112,BBB,2013B,Pass,0
409662,BBB,2013B,Pass,0
410739,BBB,2013B,Pass,0
411197,BBB,2013B,Fail,1
412407,BBB,2013B,Pass,0
412654,BBB,2013B,Pass,0
413984,BBB,2013B,Pass,0
414958,BBB,2013B,Pass,0
415548,BBB,2013B,Withdrawn,1
415716,BBB,2013B,Distinction,0
415760,BBB,2013B,Pass,0
416007,BBB,2013B,Pass,0
416314,BBB,2013B,Fail,1
416654,BBB,2013B,Pass,0
417462,BBB,2013B,Fail,1
418065,BBB,2013B,Withdrawn,1
418325,BBB,2013B,Pass,0
420604,BBB,2013B,Fail,1
421205,BBB,2013B,Fail,1
422070,BBB,2013B,Fail,1
422752,BBB,2013B,Withdrawn,1
423314,BBB,2013B,Fail,1
423317,BBB,2013B,Withdrawn,1
423871,BBB,2013B,Pass,0
425747,BBB,2013B,Fail,1
425808,BBB,2013B,Pass,0
425817,BBB,2013B,Withdrawn,1
425820,BBB,2013B,Pass,0
426650,BBB,2013B,Pass,0
426838,BBB,2013B,Pass,0
427536,BBB,2013B,Pass,0
427704,BBB,2013B,Pass,0
427773,BBB,2013B,Pass,0
429038,BBB,2013B,Pass,0
429158,BBB,2013B,Withdrawn,1
429494,BBB,2013B,Fail,1
430160,BBB,2013B,Withdrawn,1
430357,BBB,2013B,Fail,1
431071,BBB,2013B,Withdrawn,1
432004,BBB,2013B,Fail,1
432232,BBB,2013B,Pass,0
432319,BBB,2013B,Withdrawn,1
432870,BBB,2013B,Pass,0
433531,BBB,2013B,Pass,0
433755,BBB,2013B,Pass,0
433939,BBB,2013B,Fail,1
434094,BBB,2013B,Fail,1
434192,BBB,2013B,Pass,0
434353,BBB,2013B,Pass,0
434646,BBB,2013B,Pass,0
435245,BBB,2013B,Pass,0
435803,BBB,2013B,Fail,1
437562,BBB,2013B,Pass,0
437967,BBB,2013B,Pass,0
438210,BBB,2013B,Withdrawn,1
438379,BBB,2013B,Withdrawn,1
438703,BBB,2013B,Pass,0
439857,BBB,2013B,Pass,0
440057,BBB,2013B,Pass,0
440509,BBB,2013B,Pass,0
441000,BBB,2013B,Fail,1
441181,BBB,2013B,Pass,0
441255,BBB,2013B,Distinction,0
441423,BBB,2013B,Withdrawn,1
442012,BBB,2013B,Pass,0
442143,BBB,2013B,Withdrawn,1
442183,BBB,2013B,Pass,0
442456,BBB,2013B,Fail,1
442466,BBB,2013B,Pass,0
443108,BBB,2013B,Withdrawn,1
443288,BBB,2013B,Distinction,0
443452,BBB,2013B,Fail,1
444117,BBB,2013B,Distinction,0
444408,BBB,2013B,Fail,1
444784,BBB,2013B,Fail,1
444926,BBB,2013B,Pass,0
445065,BBB,2013B,Distinction,0
445125,BBB,2013B,Fail,1
445889,BBB,2013B,Pass,0
446045,BBB,2013B,Pass,0
446145,BBB,2013B,Fail,1
446247,BBB,2013B,Withdrawn,1
446357,BBB,2013B,Withdrawn,1
446856,BBB,2013B,Fail,1
447007,BBB,2013B,Withdrawn,1
447759,BBB,2013B,Pass,0
447782,BBB,2013B,Distinction,0
447790,BBB,2013B,Withdrawn,1
465599,BBB,2013B,Pass,0
465730,BBB,2013B,Withdrawn,1
466037,BBB,2013B,Fail,1
466800,BBB,2013B,Withdrawn,1
466810,BBB,2013B,Pass,0
466959,BBB,2013B,Fail,1
466973,BBB,2013B,Fail,1
467035,BBB,2013B,Pass,0
467292,BBB,2013B,Pass,0
467756,BBB,2013B,Fail,1
467835,BBB,2013B,Withdrawn,1
468021,BBB,2013B,Fail,1
468792,BBB,2013B,Withdrawn,1
468949,BBB,2013B,Pass,0
469683,BBB,2013B,Pass,0
470318,BBB,2013B,Pass,0
470653,BBB,2013B,Fail,1
471219,BBB,2013B,Fail,1
471525,BBB,2013B,Pass,0
472182,BBB,2013B,Withdrawn,1
472348,BBB,2013B,Withdrawn,1
472586,BBB,2013B,Pass,0
473095,BBB,2013B,Fail,1
473328,BBB,2013B,Pass,0
475078,BBB,2013B,Withdrawn,1
475095,BBB,2013B,Pass,0
475460,BBB,2013B,Fail,1
475688,BBB,2013B,Pass,0
475901,BBB,2013B,Fail,1
476037,BBB,2013B,Withdrawn,1
476201,BBB,2013B,Distinction,0
476297,BBB,2013B,Withdrawn,1
476369,BBB,2013B,Pass,0
476457,BBB,2013B,Withdrawn,1
476596,BBB,2013B,Pass,0
476709,BBB,2013B,Pass,0
476710,BBB,2013B,Pass,0
476783,BBB,2013B,Distinction,0
476816,BBB,2013B,Withdrawn,1
476855,BBB,2013B,Withdrawn,1
476859,BBB,2013B,Fail,1
477009,BBB,2013B,Fail,1
477011,BBB,2013B,Pass,0
477164,BBB,2013B,Pass,0
477167,BBB,2013B,Distinction,0
477734,BBB,2013B,Pass,0
477835,BBB,2013B,Withdrawn,1
478317,BBB,2013B,Withdrawn,1
478444,BBB,2013B,Distinction,0
478718,BBB,2013B,Withdrawn,1
478792,BBB,2013B,Fail,1
478873,BBB,2013B,Fail,1
479060,BBB,2013B,Distinction,0
479171,BBB,2013B,Pass,0
479267,BBB,2013B,Withdrawn,1
479343,BBB,2013B,Pass,0
479516,BBB,2013B,Pass,0
479519,BBB,2013B,Fail,1
480151,BBB,2013B,Withdrawn,1
480382,BBB,2013B,Pass,0
480458,BBB,2013B,Fail,1
480507,BBB,2013B,Pass,0
480554,BBB,2013B,Pass,0
480650,BBB,2013B,Distinction,0
480815,BBB,2013B,Pass,0
481010,BBB,2013B,Distinction,0
481143,BBB,2013B,Fail,1
481580,BBB,2013B,Distinction,0
481607,BBB,2013B,Distinction,0
482467,BBB,2013B,Pass,0
482710,BBB,2013B,Pass,0
482766,BBB,2013B,Pass,0
482945,BBB,2013B,Withdrawn,1
483064,BBB,2013B,Pass,0
483074,BBB,2013B,Distinction,0
483109,BBB,2013B,Pass,0
483243,BBB,2013B,Pass,0
483309,BBB,2013B,Withdrawn,1
483371,BBB,2013B,Withdrawn,1
483411,BBB,2013B,Fail,1
483479,BBB,2013B,Fail,1
483952,BBB,2013B,Fail,1
484039,BBB,2013B,Fail,1
484135,BBB,2013B,Withdrawn,1
484161,BBB,2013B,Fail,1
484768,BBB,2013B,Pass,0
484885,BBB,2013B,Fail,1
484933,BBB,2013B,Pass,0
485352,BBB,2013B,Withdrawn,1
485399,BBB,2013B,Pass,0
485568,BBB,2013B,Fail,1
485630,BBB,2013B,Pass,0
485782,BBB,2013B,Fail,1
486099,BBB,2013B,Pass,0
486214,BBB,2013B,Withdrawn,1
486282,BBB,2013B,Fail,1
486391,BBB,2013B,Pass,0
486521,BBB,2013B,Fail,1
486650,BBB,2013B,Withdrawn,1
486656,BBB,2013B,Distinction,0
487329,BBB,2013B,Fail,1
487646,BBB,2013B,Fail,1
488185,BBB,2013B,Fail,1
488364,BBB,2013B,Fail,1
488425,BBB,2013B,Fail,1
488477,BBB,2013B,Withdrawn,1
488863,BBB,2013B,Pass,0
488929,BBB,2013B,Withdrawn,1
489251,BBB,2013B,Pass,0
490110,BBB,2013B,Withdrawn,1
490152,BBB,2013B,Fail,1
490514,BBB,2013B,Pass,0
490733,BBB,2013B,Withdrawn,1
492182,BBB,2013B,Pass,0
492240,BBB,2013B,Pass,0
492336,BBB,2013B,Withdrawn,1
492590,BBB,2013B,Fail,1
492946,BBB,2013B,Fail,1
493186,BBB,2013B,Pass,0
493377,BBB,2013B,Withdrawn,1
493451,BBB,2013B,Fail,1
493515,BBB,2013B,Fail,1
493773,BBB,2013B,Fail,1
493912,BBB,2013B,Pass,0
493958,BBB,2013B,Pass,0
494095,BBB,2013B,Pass,0
494278,BBB,2013B,Pass,0
494304,BBB,2013B,Fail,1
494673,BBB,2013B,Fail,1
494786,BBB,2013B,Distinction,0
494838,BBB,2013B,Fail,1
494840,BBB,2013B,Withdrawn,1
494927,BBB,2013B,Withdrawn,1
495324,BBB,2013B,Withdrawn,1
495377,BBB,2013B,Withdrawn,1
495674,BBB,2013B,Fail,1
495856,BBB,2013B,Distinction,0
495875,BBB,2013B,Withdrawn,1
495913,BBB,2013B,Withdrawn,1
496041,BBB,2013B,Pass,0
496070,BBB,2013B,Pass,0
496220,BBB,2013B,Pass,0
496243,BBB,2013B,Fail,1
496674,BBB,2013B,Fail,1
497088,BBB,2013B,Pass,0
497278,BBB,2013B,Withdrawn,1
497280,BBB,2013B,Pass,0
497468,BBB,2013B,Pass,0
497607,BBB,2013B,Fail,1
497793,BBB,2013B,Pass,0
498065,BBB,2013B,Pass,0
498131,BBB,2013B,Pass,0
498175,BBB,2013B,Pass,0
498296,BBB,2013B,Pass,0
498371,BBB,2013B,Withdrawn,1
498455,BBB,2013B,Fail,1
498967,BBB,2013B,Pass,0
499027,BBB,2013B,Pass,0
499067,BBB,2013B,Fail,1
499118,BBB,2013B,Pass,0
499380,BBB,2013B,Distinction,0
499387,BBB,2013B,Pass,0
499483,BBB,2013B,Pass,0
499511,BBB,2013B,Distinction,0
499891,BBB,2013B,Pass,0
499931,BBB,2013B,Fail,1
500507,BBB,2013B,Withdrawn,1
500585,BBB,2013B,Withdrawn,1
500659,BBB,2013B,Withdrawn,1
500719,BBB,2013B,Withdrawn,1
500791,BBB,2013B,Pass,0
500815,BBB,2013B,Pass,0
500819,BBB,2013B,Pass,0
500836,BBB,2013B,Fail,1
500958,BBB,2013B,Pass,0
501008,BBB,2013B,Withdrawn,1
501432,BBB,2013B,Distinction,0
501550,BBB,2013B,Pass,0
501879,BBB,2013B,Pass,0
501955,BBB,2013B,Fail,1
502088,BBB,2013B,Fail,1
502131,BBB,2013B,Withdrawn,1
502279,BBB,2013B,Withdrawn,1
502441,BBB,2013B,Distinction,0
502604,BBB,2013B,Pass,0
502694,BBB,2013B,Distinction,0
502713,BBB,2013B,Fail,1
502717,BBB,2013B,Pass,0
502872,BBB,2013B,Fail,1
503353,BBB,2013B,Withdrawn,1
503390,BBB,2013B,Fail,1
503491,BBB,2013B,Pass,0
503509,BBB,2013B,Distinction,0
503878,BBB,2013B,Withdrawn,1
504014,BBB,2013B,Fail,1
504021,BBB,2013B,Withdrawn,1
504028,BBB,2013B,Pass,0
504102,BBB,2013B,Pass,0
504689,BBB,2013B,Withdrawn,1
504936,BBB,2013B,Pass,0
505123,BBB,2013B,Withdrawn,1
505376,BBB,2013B,Pass,0
505417,BBB,2013B,Withdrawn,1
505499,BBB,2013B,Withdrawn,1
505592,BBB,2013B,Withdrawn,1
505595,BBB,2013B,Withdrawn,1
505606,BBB,2013B,Pass,0
505694,BBB,2013B,Fail,1
505871,BBB,2013B,Fail,1
505959,BBB,2013B,Pass,0
505961,BBB,2013B,Distinction,0
506233,BBB,2013B,Pass,0
506360,BBB,2013B,Fail,1
506650,BBB,2013B,Withdrawn,1
506753,BBB,2013B,Pass,0
507184,BBB,2013B,Withdrawn,1
507221,BBB,2013B,Withdrawn,1
507303,BBB,2013B,Withdrawn,1
507320,BBB,2013B,Withdrawn,1
507359,BBB,2013B,Pass,0
507485,BBB,2013B,Withdrawn,1
507685,BBB,2013B,Withdrawn,1
507817,BBB,2013B,Fail,1
508103,BBB,2013B,Withdrawn,1
508452,BBB,2013B,Pass,0
508537,BBB,2013B,Pass,0
508662,BBB,2013B,Pass,0
508668,BBB,2013B,Fail,1
509130,BBB,2013B,Withdrawn,1
509226,BBB,2013B,Pass,0
509295,BBB,2013B,Withdrawn,1
509334,BBB,2013B,Withdrawn,1
509737,BBB,2013B,Fail,1
509768,BBB,2013B,Distinction,0
509797,BBB,2013B,Fail,1
509901,BBB,2013B,Fail,1
509926,BBB,2013B,Fail,1
510141,BBB,2013B,Withdrawn,1
510492,BBB,2013B,Fail,1
510556,BBB,2013B,Pass,0
510756,BBB,2013B,Pass,0
510845,BBB,2013B,Pass,0
511050,BBB,2013B,Pass,0
511067,BBB,2013B,Pass,0
511306,BBB,2013B,Pass,0
511459,BBB,2013B,Pass,0
511474,BBB,2013B,Fail,1
511515,BBB,2013B,Fail,1
511524,BBB,2013B,Pass,0
511527,BBB,2013B,Fail,1
511652,BBB,2013B,Withdrawn,1
511693,BBB,2013B,Pass,0
512070,BBB,2013B,Fail,1
512180,BBB,2013B,Fail,1
512242,BBB,2013B,Fail,1
512468,BBB,2013B,Fail,1
512805,BBB,2013B,Fail,1
512883,BBB,2013B,Withdrawn,1
512911,BBB,2013B,Fail,1
512924,BBB,2013B,Withdrawn,1
512929,BBB,2013B,Pass,0
512995,BBB,2013B,Pass,0
513005,BBB,2013B,Fail,1
513016,BBB,2013B,Withdrawn,1
513093,BBB,2013B,Pass,0
513196,BBB,2013B,Withdrawn,1
513210,BBB,2013B,Withdrawn,1
513315,BBB,2013B,Pass,0
513368,BBB,2013B,Withdrawn,1
513733,BBB,2013B,Fail,1
513757,BBB,2013B,Pass,0
513881,BBB,2013B,Withdrawn,1
514140,BBB,2013B,Pass,0
514365,BBB,2013B,Withdrawn,1
514819,BBB,2013B,Withdrawn,1
514951,BBB,2013B,Withdrawn,1
514981,BBB,2013B,Fail,1
514987,BBB,2013B,Pass,0
515035,BBB,2013B,Fail,1
515105,BBB,2013B,Fail,1
515130,BBB,2013B,Fail,1
515174,BBB,2013B,Withdrawn,1
515311,BBB,2013B,Pass,0
515474,BBB,2013B,Pass,0
515497,BBB,2013B,Pass,0
515959,BBB,2013B,Pass,0
516057,BBB,2013B,Pass,0
516432,BBB,2013B,Pass,0
516456,BBB,2013B,Pass,0
516475,BBB,2013B,Pass,0
516495,BBB,2013B,Fail,1
516529,BBB,2013B,Distinction,0
516776,BBB,2013B,Fail,1
516841,BBB,2013B,Pass,0
517043,BBB,2013B,Pass,0
517175,BBB,2013B,Fail,1
517474,BBB,2013B,Pass,0
517617,BBB,2013B,Pass,0
517701,BBB,2013B,Withdrawn,1
517778,BBB,2013B,Distinction,0
517853,BBB,2013B,Fail,1
517890,BBB,2013B,Distinction,0
518189,BBB,2013B,Pass,0
518469,BBB,2013B,Fail,1
518876,BBB,2013B,Pass,0
518879,BBB,2013B,Pass,0
518904,BBB,2013B,Fail,1
518970,BBB,2013B,Pass,0
519012,BBB,2013B,Fail,1
519222,BBB,2013B,Pass,0
519387,BBB,2013B,Fail,1
519602,BBB,2013B,Pass,0
519647,BBB,2013B,Withdrawn,1
519800,BBB,2013B,Pass,0
520049,BBB,2013B,Withdrawn,1
520230,BBB,2013B,Withdrawn,1
520749,BBB,2013B,Withdrawn,1
520836,BBB,2013B,Pass,0
521069,BBB,2013B,Fail,1
521081,BBB,2013B,Fail,1
521096,BBB,2013B,Pass,0
521394,BBB,2013B,Pass,0
521430,BBB,2013B,Distinction,0
521496,BBB,2013B,Fail,1
521764,BBB,2013B,Pass,0
521903,BBB,2013B,Fail,1
522090,BBB,2013B,Pass,0
522249,BBB,2013B,Pass,0
522302,BBB,2013B,Fail,1
522373,BBB,2013B,Pass,0
522383,BBB,2013B,Fail,1
522512,BBB,2013B,Fail,1
523012,BBB,2013B,Pass,0
523156,BBB,2013B,Withdrawn,1
523596,BBB,2013B,Fail,1
523630,BBB,2013B,Pass,0
523672,BBB,2013B,Pass,0
523789,BBB,2013B,Withdrawn,1
523966,BBB,2013B,Pass,0
524101,BBB,2013B,Withdrawn,1
524171,BBB,2013B,Fail,1
524452,BBB,2013B,Pass,0
524496,BBB,2013B,Withdrawn,1
524598,BBB,2013B,Fail,1
524769,BBB,2013B,Withdrawn,1
524968,BBB,2013B,Withdrawn,1
525501,BBB,2013B,Pass,0
525520,BBB,2013B,Fail,1
525543,BBB,2013B,Withdrawn,1
525679,BBB,2013B,Fail,1
525683,BBB,2013B,Pass,0
525797,BBB,2013B,Fail,1
525869,BBB,2013B,Fail,1
525942,BBB,2013B,Withdrawn,1
526200,BBB,2013B,Fail,1
526370,BBB,2013B,Pass,0
526506,BBB,2013B,Withdrawn,1
527020,BBB,2013B,Pass,0
527164,BBB,2013B,Distinction,0
527227,BBB,2013B,Pass,0
527313,BBB,2013B,Fail,1
527343,BBB,2013B,Withdrawn,1
527382,BBB,2013B,Withdrawn,1
527400,BBB,2013B,Fail,1
527659,BBB,2013B,Fail,1
527886,BBB,2013B,Pass,0
527980,BBB,2013B,Distinction,0
528161,BBB,2013B,Pass,0
528175,BBB,2013B,Withdrawn,1
528220,BBB,2013B,Withdrawn,1
528250,BBB,2013B,Pass,0
528261,BBB,2013B,Distinction,0
528270,BBB,2013B,Withdrawn,1
528353,BBB,2013B,Pass,0
528649,BBB,2013B,Fail,1
528698,BBB,2013B,Pass,0
528904,BBB,2013B,Pass,0
528918,BBB,2013B,Withdrawn,1
529065,BBB,2013B,Pass,0
529118,BBB,2013B,Withdrawn,1
529174,BBB,2013B,Fail,1
529212,BBB,2013B,Pass,0
529383,BBB,2013B,Fail,1
529446,BBB,2013B,Pass,0
529452,BBB,2013B,Fail,1
529502,BBB,2013B,Pass,0
