id_student,code_module,code_presentation,vle_total,vle_mean,vle_std,assess_mean,assess_max,assess_count,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,target
57227,DDD,2013J,713,2.875,3.1463139541335847,85.5,86.0,2.0,F,North Western Region,Lower Than A Level,60-70%,0-35,1,160,N,Pass,0
57340,CCC,2014B,192,2.4935064935064934,4.357761909341757,60.0,60.0,1.0,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0
57359,DDD,2013B,217,2.411111111111111,3.204261363620641,0.0,0.0,0.0,M,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,1
57506,AAA,2013J,697,3.8722222222222222,4.927440614740468,72.0,76.0,2.0,M,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,0
57818,DDD,2013J,1220,3.6417910447761193,4.593999902689114,93.0,94.0,2.0,M,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,0
57844,FFF,2013J,171,1.858695652173913,1.330797676510244,66.0,80.0,2.0,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0
58077,FFF,2013J,32,1.8823529411764706,1.4526851405748797,0.0,0.0,0.0,M,North Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,1
58089,BBB,2013B,98,2.2790697674418605,2.3737210229967234,75.0,75.0,1.0,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,2,90,N,Fail,1
58549,FFF,2013B,854,3.7130434782608694,6.208551951489647,97.5,100.0,4.0,M,North Region,A Level or Equivalent,Unknown,0-35,0,120,N,Distinction,0
58617,DDD,2014B,509,3.0297619047619047,5.131125631123487,58.0,58.0,1.0,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,1
58640,FFF,2013J,485,2.4494949494949494,3.735544014428248,70.0,78.0,2.0,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,Y,Pass,0
58873,AAA,2013J,719,3.8449197860962565,4.204773704033698,73.5,74.0,2.0,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0
59185,AAA,2013J,685,4.053254437869822,4.530663195211872,69.0,71.0,2.0,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,0
59275,DDD,2013J,328,3.313131313131313,3.5446034424479085,60.5,67.0,2.0,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail,1
59370,DDD,2013J,750,2.7372262773722627,2.908293239626743,78.5,82.0,2.0,M,Ireland,A Level or Equivalent,0-10%,35-55,0,180,N,Pass,0
59541,CCC,2014B,441,5.444444444444445,17.549928774784245,40.0,40.0,1.0,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,Y,Withdrawn,1
59725,BBB,2014B,269,2.6633663366336635,3.362371864392076,89.0,100.0,3.0,F,Wales,HE Qualification,40-50%,35-55,0,120,N,Distinction,0
60135,DDD,2013B,1841,3.4155844155844157,4.781257765435117,73.75,86.0,4.0,F,West Midlands Region,A Level or Equivalent,Unknown,0-35,0,60,N,Pass,0
60405,GGG,2013J,122,2.8372093023255816,2.959490243735997,78.0,78.0,1.0,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,30,N,Distinction,0
60416,BBB,2014B,1745,5.5396825396825395,7.0756273985853255,71.33333333333333,100.0,3.0,F,East Anglian Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass,0
60519,FFF,2013B,3112,4.105540897097625,7.470731682605818,72.0,79.0,4.0,F,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,1
60830,BBB,2014B,493,3.16025641025641,3.027821094283957,78.66666666666667,100.0,3.0,F,South Region,HE Qualification,60-70%,0-35,0,120,N,Pass,0
61911,DDD,2014B,185,2.7611940298507465,3.618511129610538,84.0,84.0,1.0,M,Wales,Lower Than A Level,50-60%,0-35,0,180,N,Fail,1
62155,AAA,2013J,1038,4.038910505836576,3.719464687070675,79.0,85.0,2.0,F,North Western Region,HE Qualification,50-60%,0-35,0,60,N,Pass,0
62278,CCC,2014B,433,2.6402439024390243,6.32638567970429,61.0,72.0,2.0,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,40,N,Fail,1
62631,BBB,2013B,390,3.979591836734694,4.181401116324858,75.0,75.0,1.0,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,1
62975,GGG,2013J,106,2.5853658536585367,2.4594268616498596,0.0,0.0,0.0,M,South Region,Lower Than A Level,Unknown,35-55,0,30,N,Fail,1
63044,BBB,2013J,161,2.515625,3.0550098719088163,70.0,80.0,3.0,F,London Region,Lower Than A Level,20-30%,0-35,1,120,N,Fail,1
63112,EEE,2013J,1613,5.271241830065359,7.290345497244647,88.0,88.0,1.0,M,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,0
63295,FFF,2013J,387,3.1983471074380163,4.822896492618562,82.0,88.0,2.0,M,South Region,HE Qualification,90-100%,35-55,0,150,N,Pass,0
63400,AAA,2013J,987,4.045081967213115,3.940140635016268,62.5,83.0,2.0,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Pass,0
63566,DDD,2013J,449,2.61046511627907,3.0920584589227755,66.5,67.0,2.0,M,South East Region,HE Qualification,70-80%,55<=,0,120,N,Fail,1
63721,BBB,2014B,223,1.8739495798319328,1.834484280038248,91.0,100.0,3.0,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,Y,Distinction,0
63856,DDD,2013J,281,2.650943396226415,2.9505203829322775,73.0,75.0,2.0,M,Scotland,A Level or Equivalent,60-70%,35-55,1,60,N,Pass,0
63958,FFF,2014B,110,2.037037037037037,1.715225525222838,0.0,0.0,0.0,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,1
64275,BBB,2014B,107,2.9722222222222223,2.9903283251281105,85.0,100.0,3.0,F,West Midlands Region,Lower Than A Level,0-10%,0-35,2,60,Y,Pass,0
64296,CCC,2014B,326,4.527777777777778,8.211932613319254,76.0,92.0,2.0,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail,1
64296,EEE,2014B,418,4.222222222222222,6.160366334779516,99.0,99.0,1.0,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail,1
64388,FFF,2013J,2381,4.008417508417509,7.507271114230503,74.25,78.0,4.0,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1
64450,DDD,2014B,1581,3.4369565217391305,5.347442884328513,21.0,21.0,1.0,M,West Midlands Region,Lower Than A Level,30-40%,0-35,1,120,N,Pass,0
64767,DDD,2014B,145,3.2954545454545454,4.6434727654490695,70.0,78.0,2.0,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,1
64901,GGG,2014B,151,2.435483870967742,2.2515638844956407,0.0,0.0,0.0,M,London Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,0
65002,AAA,2013J,170,3.207547169811321,3.1461728311250075,67.0,68.0,2.0,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,1
65656,FFF,2013B,334,3.752808988764045,5.281358509108852,77.0,80.0,2.0,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,150,N,Pass,0
66047,DDD,2013J,52,1.793103448275862,1.0816426114554918,43.0,43.0,1.0,F,North Western Region,HE Qualification,0-10%,0-35,4,90,Y,Withdrawn,1
66254,CCC,2014B,975,3.339041095890411,5.567898581151525,65.0,80.0,2.0,F,Ireland,A Level or Equivalent,Unknown,0-35,0,30,N,Fail,1
66451,FFF,2013J,308,2.588235294117647,3.0764600081027598,76.0,82.0,2.0,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0
66577,DDD,2013J,141,1.9054054054054055,1.2069311124117101,83.0,85.0,3.0,F,North Western Region,HE Qualification,10-20,0-35,1,60,N,Fail,1
66579,DDD,2013B,471,2.706896551724138,2.940696826840006,79.75,94.0,4.0,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,1
66713,EEE,2013J,998,5.197916666666667,7.125089938503418,87.0,87.0,1.0,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0
67182,GGG,2013J,44,1.9130434782608696,1.2399795994751786,0.0,0.0,0.0,F,South Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,0
67471,DDD,2013J,426,2.4482758620689653,2.92194653897696,64.0,69.0,2.0,F,London Region,Lower Than A Level,20-30%,0-35,2,60,N,Pass,0
67505,DDD,2013J,653,2.1986531986531985,2.2759609355167285,64.0,75.0,2.0,F,North Region,A Level or Equivalent,Unknown,35-55,1,60,N,Fail,1
67602,DDD,2013B,330,2.2758620689655173,2.2653266830289427,54.0,67.0,4.0,M,Ireland,Lower Than A Level,30-40%,0-35,1,60,N,Pass,0
67781,DDD,2014B,559,2.41991341991342,2.4550466198251257,69.5,74.0,2.0,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,0
67785,DDD,2013B,373,2.5033557046979866,3.408304962472381,70.25,81.0,4.0,F,London Region,Lower Than A Level,20-30%,0-35,0,120,Y,Pass,0
67986,FFF,2014B,660,3.0985915492957745,4.962562474044651,78.5,85.0,2.0,F,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,1
68011,DDD,2013J,329,2.300699300699301,2.142904981807603,81.0,86.0,2.0,M,London Region,A Level or Equivalent,90-100%,0-35,0,180,N,Withdrawn,1
68107,FFF,2013J,539,2.9453551912568305,5.630301434317514,86.0,86.0,1.0,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,0
68208,FFF,2013B,3447,3.8643497757847536,5.986759270060412,71.0,74.0,3.0,M,Scotland,HE Qualification,70-80%,35-55,2,270,N,Fail,1
68376,DDD,2013J,588,2.218867924528302,2.1771068343322186,88.0,90.0,2.0,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,60,N,Pass,0
68556,BBB,2013J,67,1.8611111111111112,1.4172967786353563,75.0,75.0,1.0,F,South East Region,HE Qualification,70-80%,0-35,0,60,N,Fail,1
69346,FFF,2013J,1458,5.7176470588235295,9.568581829163548,87.66666666666667,97.0,3.0,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,1
69489,DDD,2013J,106,2.5238095238095237,2.4815228923531887,0.0,0.0,0.0,M,South West Region,Lower Than A Level,80-90%,0-35,1,150,N,Withdrawn,1
69489,DDD,2014B,109,1.9464285714285714,1.6886750358264249,0.0,0.0,0.0,M,South West Region,Lower Than A Level,80-90%,0-35,2,150,N,Fail,1
69491,DDD,2013B,104,1.6507936507936507,1.1661728162576903,69.0,89.0,4.0,F,East Anglian Region,Lower Than A Level,80-90%,0-35,4,60,N,Pass,0
69494,CCC,2014B,601,2.9174757281553396,3.7361758767936544,0.0,0.0,1.0,F,Yorkshire Region,No Formal quals,20-30%,0-35,0,80,N,Withdrawn,1
69703,CCC,2014B,325,3.611111111111111,7.634478922263257,84.0,88.0,2.0,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,0
70214,EEE,2013J,1462,5.2214285714285715,6.801399663186408,58.0,58.0,1.0,M,Wales,Lower Than A Level,70-80%,0-35,0,120,N,Pass,0
70381,CCC,2014B,142,1.9189189189189189,2.5034592875249055,63.0,86.0,2.0,M,Scotland,HE Qualification,30-40%,35-55,0,30,N,Pass,0
70464,AAA,2013J,499,4.455357142857143,4.51401898964409,59.5,60.0,2.0,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,0
70495,FFF,2013J,1896,4.624390243902439,6.488687936954656,87.5,97.0,4.0,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Distinction,0
70537,EEE,2014B,935,5.026881720430108,7.127740095740078,81.0,81.0,1.0,M,London Region,Lower Than A Level,10-20,35-55,0,120,N,Pass,0
70608,BBB,2013B,87,2.4857142857142858,2.2670456101100673,79.5,81.0,2.0,F,South East Region,HE Qualification,70-80%,35-55,0,240,N,Distinction,0
70771,CCC,2014B,180,4.090909090909091,7.627423539571437,50.0,50.0,1.0,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,1
71209,DDD,2013J,108,1.6615384615384616,1.0936881850664046,73.0,79.0,2.0,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0
71252,FFF,2013J,174,1.8709677419354838,2.15802751348265,84.0,90.0,2.0,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,0
71361,AAA,2013J,1347,3.7416666666666667,3.727102797700105,84.0,86.0,2.0,M,Ireland,HE Qualification,Unknown,35-55,0,60,N,Pass,0
71433,BBB,2013B,60,1.5,0.7844645405527362,0.0,0.0,0.0,F,North Western Region,A Level or Equivalent,50-60%,0-35,1,150,N,Fail,1
71578,FFF,2013B,259,1.9923076923076923,1.5675792518380314,80.0,94.0,2.0,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0
71723,DDD,2014B,210,2.2580645161290325,2.1864365778215253,77.0,77.0,1.0,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1
71897,FFF,2013J,261,2.868131868131868,3.3139730811244656,0.0,0.0,0.0,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,1
72114,FFF,2014B,1483,4.507598784194529,14.448207649309287,83.0,100.0,4.0,M,North Region,A Level or Equivalent,40-50%,0-35,1,120,Y,Pass,0
72400,BBB,2014B,165,2.1153846153846154,1.9671376082090368,80.0,100.0,3.0,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,Y,Distinction,0
72693,FFF,2013B,719,4.0852272727272725,7.672482031225653,81.5,93.0,4.0,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,140,Y,Pass,0
72864,FFF,2013J,356,3.358490566037736,4.096894710794839,86.0,96.0,2.0,F,Yorkshire Region,Lower Than A Level,10-20,35-55,2,60,N,Pass,0
73489,BBB,2013J,794,4.030456852791878,5.577751567192886,81.33333333333333,100.0,3.0,F,South Region,HE Qualification,80-90%,0-35,0,120,N,Pass,0
74113,FFF,2013B,460,3.9316239316239314,8.23755748839392,67.0,94.0,4.0,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,60,N,Fail,1
74290,CCC,2014B,224,2.731707317073171,3.9939731772308678,10.0,10.0,1.0,M,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,1
74372,AAA,2013J,76,1.7674418604651163,1.7159921370438898,39.0,60.0,2.0,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,150,N,Fail,1
74502,DDD,2013J,903,2.170673076923077,2.1525452636683085,68.5,69.0,2.0,F,Wales,Lower Than A Level,60-70%,0-35,0,120,N,Pass,0
74521,FFF,2014B,230,2.875,3.1356464215553155,56.0,56.0,1.0,M,North Region,HE Qualification,0-10%,35-55,0,120,N,Pass,0
74524,FFF,2014B,81,2.1315789473684212,1.8478775645585566,86.0,86.0,1.0,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,120,Y,Fail,1
74585,BBB,2013J,1460,6.160337552742616,10.150542102287991,88.33333333333333,100.0,3.0,F,Wales,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,0
74695,BBB,2013B,1806,4.437346437346437,5.320781900703878,90.5,91.0,2.0,F,North Region,Lower Than A Level,40-50%,0-35,0,90,N,Distinction,0
74734,BBB,2013B,90,1.875,1.4531696830238288,79.0,80.0,2.0,F,North Western Region,Lower Than A Level,0-10%,0-35,0,180,N,Pass,0
75091,AAA,2013J,1211,4.824701195219124,6.084171875478086,66.5,67.0,2.0,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,0
75309,DDD,2014B,1,1.0,0.0,0.0,0.0,0.0,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,1
75399,BBB,2013B,129,1.8695652173913044,1.5521620924134565,62.5,65.0,2.0,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,0
75454,CCC,2014B,701,3.670157068062827,8.929613622597788,76.0,82.0,2.0,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,0
75728,CCC,2014B,1743,4.672922252010724,16.74733942236227,70.0,70.0,1.0,F,South West Region,HE Qualification,30-40%,35-55,0,30,N,Fail,1
76081,DDD,2014B,918,2.3968668407310707,2.7178276281349407,72.0,83.0,2.0,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,150,Y,Withdrawn,1
76536,DDD,2013B,18,1.2857142857142858,0.4688072309384954,66.25,77.0,4.0,F,West Midlands Region,Lower Than A Level,60-70%,0-35,1,120,N,Fail,1
76579,EEE,2013J,615,3.1865284974093266,5.6056542205231565,69.0,69.0,1.0,F,Yorkshire Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn,1
77241,DDD,2013J,196,2.45,2.221300793496881,71.0,81.0,2.0,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,1
77367,AAA,2013J,390,2.671232876712329,2.4072006607793415,74.5,76.0,2.0,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0
77744,FFF,2013J,833,3.7022222222222223,6.500360185380695,82.5,87.0,4.0,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0
77746,FFF,2013J,109,3.7586206896551726,5.054384040568806,74.0,74.0,1.0,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,1
77763,DDD,2013B,474,2.4307692307692306,2.4660743300051258,90.33333333333333,100.0,3.0,M,East Anglian Region,HE Qualification,20-30%,35-55,0,150,N,Pass,0
77845,FFF,2014B,212,2.5542168674698793,3.895754449767431,67.0,68.0,2.0,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1
77998,FFF,2013B,210,2.2580645161290325,2.69420967602767,83.0,90.0,2.0,M,Ireland,Lower Than A Level,Unknown,35-55,1,180,N,Withdrawn,1
77998,FFF,2014B,10,1.1111111111111112,0.33333333333333337,75.14285714285714,93.0,7.0,M,Ireland,Lower Than A Level,Unknown,35-55,2,90,N,Pass,0
78170,DDD,2013J,1365,3.0812641083521446,3.993511278945678,88.0,91.0,2.0,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,1
78255,BBB,2013J,191,2.1954022988505746,2.010663898571293,76.0,76.0,1.0,F,North Region,Lower Than A Level,0-10%,0-35,1,120,N,Withdrawn,1
78255,BBB,2014B,109,1.703125,1.6872979008904168,79.66666666666667,100.0,3.0,F,North Region,Lower Than A Level,0-10%,0-35,2,120,N,Fail,1
78645,BBB,2013B,370,2.2289156626506026,1.8962502149485938,77.0,79.0,2.0,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,1
79261,FFF,2013J,580,3.068783068783069,4.915296261771858,79.0,82.0,2.0,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,0
79461,CCC,2014B,220,5.238095238095238,11.790466433624069,48.0,56.0,2.0,M,Scotland,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,1
79683,FFF,2014B,317,3.268041237113402,5.40161137979046,57.0,66.0,2.0,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn,1
80329,CCC,2014B,171,2.9482758620689653,6.713229708236377,60.0,60.0,1.0,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,1
80329,DDD,2013J,294,2.055944055944056,2.5557894063881657,73.0,73.0,1.0,M,South Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn,1
80448,GGG,2013J,35,3.888888888888889,4.075673086879161,0.0,0.0,0.0,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,30,N,Withdrawn,1
80717,BBB,2013J,940,3.9495798319327733,7.218528362585277,87.33333333333333,100.0,3.0,F,South West Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction,0
80745,FFF,2013B,360,2.857142857142857,6.524678426668134,92.0,92.0,1.0,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,Y,Pass,0
80868,DDD,2013J,922,3.6733067729083664,4.627401497764588,68.0,79.0,2.0,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,0
80886,FFF,2013B,589,3.9006622516556293,8.278288846444388,92.33333333333333,98.0,3.0,M,North Western Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,1
81216,FFF,2014B,13,1.8571428571428572,1.5735915849388864,0.0,0.0,0.0,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,1
81351,DDD,2013B,393,2.7482517482517483,3.432382106073272,73.5,80.0,4.0,M,Scotland,HE Qualification,90-100%,35-55,1,60,Y,Fail,1
81536,FFF,2013J,470,2.7485380116959064,4.713052672851856,68.0,72.0,2.0,M,Scotland,Lower Than A Level,80-90%,35-55,1,60,N,Fail,1
81754,GGG,2014B,197,2.3452380952380953,2.257485794263687,0.0,0.0,0.0,F,North Western Region,A Level or Equivalent,10-20,0-35,1,60,N,Withdrawn,1
82088,DDD,2013J,967,2.498708010335917,2.461490635828716,79.0,87.0,2.0,F,East Midlands Region,HE Qualification,70-80%,35-55,2,60,N,Fail,1
82201,FFF,2014B,410,3.1538461538461537,3.3698654044879794,68.0,68.0,1.0,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,1
82341,GGG,2013J,93,2.735294117647059,3.20330154995816,0.0,0.0,0.0,F,South East Region,Lower Than A Level,90-100%,0-35,0,30,Y,Distinction,0
82535,BBB,2013B,165,2.2,1.6603483841521813,69.0,73.0,2.0,F,Wales,Lower Than A Level,20-30%,0-35,0,180,N,Pass,0
82556,FFF,2013B,1404,7.055276381909548,20.73600196698347,78.25,95.0,4.0,M,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,Fail,1
82575,CCC,2014B,181,2.6231884057971016,5.688226874755185,88.0,96.0,2.0,M,West Midlands Region,HE Qualification,80-90%,0-35,0,30,N,Distinction,0
82741,BBB,2013B,312,2.5365853658536586,2.9428788261982057,76.0,84.0,2.0,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,0
82817,FFF,2013B,339,2.8728813559322033,4.024596619739082,88.0,88.0,1.0,F,London Region,HE Qualification,20-30%,35-55,1,60,N,Pass,0
83219,CCC,2014B,571,4.531746031746032,12.0157806291137,72.0,84.0,2.0,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,0
83219,EEE,2014B,930,4.946808510638298,7.409153207840518,93.0,93.0,1.0,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,0
83254,BBB,2013B,215,2.2395833333333335,2.2230599663605766,76.0,77.0,2.0,F,London Region,HE Qualification,10-20,35-55,0,60,N,Pass,0
83453,CCC,2014B,321,3.0283018867924527,4.787797082006776,30.0,30.0,1.0,M,West Midlands Region,HE Qualification,40-50%,35-55,0,30,N,Withdrawn,1
83603,FFF,2014B,856,3.522633744855967,5.27610609389758,76.0,84.0,2.0,M,London Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,0
84051,FFF,2013B,71,2.1515151515151514,1.8391780113887175,96.0,96.0,1.0,M,Wales,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,1
84245,BBB,2013B,339,2.370629370629371,2.351739906328635,79.5,82.0,2.0,M,Wales,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,0
84299,CCC,2014B,288,2.4615384615384617,6.099093292616733,52.0,54.0,2.0,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,1
84299,FFF,2014B,284,1.9722222222222223,2.3621267069407144,89.0,98.0,2.0,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0
84576,DDD,2014B,697,2.630188679245283,3.1392906519783454,94.5,97.0,2.0,M,Wales,HE Qualification,30-40%,35-55,0,150,N,Distinction,0
84605,DDD,2013J,438,2.6545454545454548,3.800921816071032,81.0,81.0,1.0,M,North Region,A Level or Equivalent,Unknown,35-55,0,120,N,Withdrawn,1
84664,BBB,2013B,278,3.0217391304347827,3.6853683397092216,86.0,87.0,2.0,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,0
84812,BBB,2013J,192,2.10989010989011,1.9519252572811825,91.66666666666667,100.0,3.0,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,0
85304,DDD,2014B,23,3.8333333333333335,4.070217029430577,0.0,0.0,0.0,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,1
85325,DDD,2013J,81,1.8409090909090908,1.2748585296467636,59.0,59.0,1.0,F,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,1
85874,FFF,2014B,1698,4.433420365535248,7.31777800426392,76.0,80.0,3.0,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,1
86047,CCC,2014B,175,2.9661016949152543,4.350846535524636,24.0,48.0,2.0,F,Wales,HE Qualification,20-30%,0-35,0,30,N,Withdrawn,1
86047,DDD,2013B,286,2.5309734513274336,2.7192133725326344,69.0,75.0,3.0,F,Wales,HE Qualification,20-30%,0-35,0,60,N,Pass,0
86291,BBB,2013B,69,4.928571428571429,5.075799076375686,0.0,0.0,0.0,F,Wales,HE Qualification,50-60%,35-55,0,60,N,Withdrawn,1
86291,BBB,2013J,17,2.125,2.100170061141308,81.0,87.0,3.0,F,Wales,HE Qualification,50-60%,35-55,1,60,N,Fail,1
86538,FFF,2013B,709,5.13768115942029,9.189959634698058,67.0,78.0,2.0,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,Withdrawn,1
